ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NAtt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L71130;MultiTermsEnum$TermMergeQueue;org.apache.lucene.index.MultiTermsEnum$TermMergeQueue;L70661;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\MultiTermsEnum.java;521;3;536;4;0;0;0;0;0;0;0;0;1;1;1;3;4;1;1;1;3;0;0;0;0;0;1;0;0;1;1;0;0;1;15;16;4;2;1;0;2;0;0;0;15;5;0;9;0;15;16;4;2;1;0;2;0;0;0;15;5;0;9;0;0;0;7;0;1;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L71285;NumericDocValuesFieldUpdates$Iterator;org.apache.lucene.index.NumericDocValuesFieldUpdates$Iterator;L67519;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\NumericDocValuesFieldUpdates.java;35;3;81;4;0;0;0;0;0;0;0;0;1;1;1;8;6;3;4;1;6;0;0.0465116;2;0;0;1;0.0465116;2;1;1;0;0;1;41;47;6;0;6;0;5;0;0;0;5;17;0;0;0;41;47;6;0;6;0;5;0;0;0;5;17;0;0;0;0;0;14;0;8;0;0;0;4;0;0;0;0;0;13;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0
L71363;NumericDocValuesWriter$NumericIterator;org.apache.lucene.index.NumericDocValuesWriter$NumericIterator;L65741;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\NumericDocValuesWriter.java;101;3;140;4;0;0;0;0;0;0;0;0;2;2;2;9;4;1;1;4;8;0.25;0.027027;1;1;1;3;0.027027;1;0;0;0;0;0;36;40;4;0;4;0;4;0;3;0;4;14;0;3;0;36;40;4;0;4;0;4;0;3;0;4;14;0;3;0;0;0;12;0;4;0;0;0;4;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L71394;ParallelAtomicReader$ParallelFields;org.apache.lucene.index.ParallelAtomicReader$ParallelFields;L71390;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\ParallelAtomicReader.java;163;3;187;4;0;0;0;0;0;0;0;0;1;0;0;5;2;1;2;1;6;0.25;0.047619;1;1;1;3;0.047619;1;1;1;0;0;1;20;25;2;1;1;0;5;0;3;0;7;4;1;4;0;20;25;2;1;1;0;5;0;3;0;7;4;1;4;0;0;0;15;0;3;0;0;0;2;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L71642;PrefixCodedTerms$PrefixCodedTermsIterator;org.apache.lucene.index.PrefixCodedTerms$PrefixCodedTermsIterator;L68385;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\PrefixCodedTerms.java;52;3;96;4;0;0;0;0;0;0;0;0;2;2;2;7;6;1;1;8;12;0;0.0243902;1;0;0;4;0.0243902;1;0;0;0;0;0;40;45;4;0;4;0;4;0;3;0;4;18;0;3;0;40;45;4;0;4;0;4;0;3;0;4;18;0;3;0;0;0;12;2;4;0;0;0;4;1;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L68403;PrefixCodedTerms$Builder;org.apache.lucene.index.PrefixCodedTerms$Builder;L68385;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\PrefixCodedTerms.java;99;3;149;4;0;0;0;0;0;0;0;0;1;2;2;9;6;2;6;9;12;1;0.0625;3;3;3;0;0.0625;3;0;0;0;0;0;45;51;3;0;3;0;3;0;2;0;3;26;0;2;0;45;51;3;0;3;0;3;0;2;0;3;26;0;2;0;0;0;8;2;3;0;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72056;SegmentCoreReaders$1;org.apache.lucene.index.SegmentCoreReaders$1;L72031;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentCoreReaders.java;71;117;76;4;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72066;SegmentCoreReaders$2;org.apache.lucene.index.SegmentCoreReaders$2;L72031;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentCoreReaders.java;78;114;83;4;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72074;SegmentCoreReaders$3;org.apache.lucene.index.SegmentCoreReaders$3;L72031;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentCoreReaders.java;85;110;90;4;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72337;SegmentInfos$FindSegmentsFile;org.apache.lucene.index.SegmentInfos$FindSegmentsFile;L37480;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentInfos.java;741;3;971;4;0;0;0;0;0;0;0;0;1;6;6;42;12;5;3;15;19;1;0.309179;64;19;4;0;0.309179;64;0;0;3;3;0;143;231;1;0;1;0;4;0;3;0;4;90;0;3;0;143;231;1;0;1;0;4;0;3;0;4;90;0;3;0;0;0;11;1;3;0;0;0;3;0;5;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0
L72547;SegmentReader$1;org.apache.lucene.index.SegmentReader$1;L48849;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentReader.java;71;114;76;4;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72557;SegmentReader$2;org.apache.lucene.index.SegmentReader$2;L48849;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SegmentReader.java;78;114;83;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;6;6;4;0;0;0;1;0;0;0;7;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L72921;SnapshotDeletionPolicy$SnapshotCommitPoint;org.apache.lucene.index.SnapshotDeletionPolicy$SnapshotCommitPoint;L71569;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SnapshotDeletionPolicy.java;202;3;263;4;0;0;0;0;0;0;0;0;1;1;1;11;3;1;1;9;19;0.1;0.132075;7;5;1;9;0.132075;7;1;1;0;0;1;46;62;1;6;1;6;10;0;9;0;14;12;0;12;0;46;62;1;6;1;6;10;0;9;0;14;12;0;12;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L73041;SortedDocValuesWriter$ValuesIterator;org.apache.lucene.index.SortedDocValuesWriter$ValuesIterator;L65752;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedDocValuesWriter.java;143;3;173;4;0;0;0;0;0;0;0;0;2;1;1;5;3;1;1;1;5;0.25;0.0357143;1;1;1;3;0.0357143;1;0;0;0;0;0;27;31;4;0;4;0;4;0;3;0;4;9;0;3;0;27;31;4;0;4;0;4;0;3;0;4;9;0;3;0;0;0;12;1;4;0;1;0;4;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73050;SortedDocValuesWriter$OrdsIterator;org.apache.lucene.index.SortedDocValuesWriter$OrdsIterator;L65752;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedDocValuesWriter.java;176;3;207;4;0;0;0;0;0;0;0;0;2;1;1;6;3;1;1;3;7;0.25;0.0344828;1;1;1;3;0.0344828;1;0;0;0;0;0;28;32;4;0;4;0;4;0;3;0;4;10;0;3;0;28;32;4;0;4;0;4;0;3;0;4;10;0;3;0;0;0;12;1;4;0;1;0;4;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73142;SortedNumericDocValuesWriter$ValuesIterator;org.apache.lucene.index.SortedNumericDocValuesWriter$ValuesIterator;L65759;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedNumericDocValuesWriter.java;128;3;148;4;0;0;0;0;0;0;0;0;2;1;1;4;2;1;0;3;6;0.25;0.0526316;1;1;1;3;0.0526316;1;0;0;0;0;0;18;21;1;0;1;0;3;0;3;0;3;5;0;3;0;18;21;1;0;1;0;3;0;3;0;3;5;0;3;0;0;0;10;0;1;0;0;0;1;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73133;SortedNumericDocValuesWriter$CountIterator;org.apache.lucene.index.SortedNumericDocValuesWriter$CountIterator;L65759;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedNumericDocValuesWriter.java;150;3;170;4;0;0;0;0;0;0;0;0;2;1;1;4;2;1;0;3;6;0;0;0;0;0;4;0;0;0;0;0;0;0;18;21;1;0;1;0;3;0;3;0;3;5;0;3;0;18;21;1;0;1;0;3;0;3;0;3;5;0;3;0;0;0;10;0;1;0;0;0;1;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73257;SortedSetDocValuesWriter$ValuesIterator;org.apache.lucene.index.SortedSetDocValuesWriter$ValuesIterator;L65766;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedSetDocValuesWriter.java;191;3;221;4;0;0;0;0;0;0;0;0;2;1;1;5;3;1;1;1;5;0.25;0.0357143;1;1;1;3;0.0357143;1;0;0;0;0;0;27;31;4;0;4;0;4;0;3;0;4;9;0;3;0;27;31;4;0;4;0;4;0;3;0;4;9;0;3;0;0;0;12;1;4;0;1;0;4;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73275;SortedSetDocValuesWriter$OrdsIterator;org.apache.lucene.index.SortedSetDocValuesWriter$OrdsIterator;L65766;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedSetDocValuesWriter.java;224;3;271;4;0;0;0;0;0;0;0;0;2;2;2;7;3;1;1;3;7;0.25;0.0681818;3;1;1;3;0.0681818;3;0;0;0;0;0;41;48;8;0;8;0;4;0;3;0;4;19;0;3;0;41;48;8;0;8;0;4;0;3;0;4;19;0;3;0;0;0;13;1;8;0;1;0;8;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L73266;SortedSetDocValuesWriter$OrdCountIterator;org.apache.lucene.index.SortedSetDocValuesWriter$OrdCountIterator;L65766;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\SortedSetDocValuesWriter.java;273;3;302;4;0;0;0;0;0;0;0;0;2;1;1;5;3;1;1;3;7;0;0.0384615;1;0;0;4;0.0384615;1;0;0;0;0;0;25;30;3;0;3;0;4;0;3;0;4;8;0;3;0;25;30;3;0;3;0;4;0;3;0;4;8;0;3;0;0;0;12;0;3;0;0;0;3;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L65921;StandardDirectoryReader$ReaderCommit;org.apache.lucene.index.StandardDirectoryReader$ReaderCommit;L65926;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\StandardDirectoryReader.java;391;3;452;4;0;0;0;0;0;0;0;0;3;0;0;10;3;2;2;6;16;0;0;0;0;0;10;0;0;1;1;0;0;1;52;62;6;6;6;6;10;0;9;0;14;15;0;12;0;52;62;6;6;6;6;10;0;9;0;14;15;0;12;0;0;0;26;0;5;0;0;0;4;1;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L73636;TermsEnum$2;org.apache.lucene.index.TermsEnum$2;L17702;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TermsEnum.java;220;57;281;4;0;0;0;0;0;0;0;0;12;0;0;13;8;0;0;0;13;0;0.0196078;1;0;0;14;0.0196078;1;2;2;0;0;1;50;62;3;1;0;1;13;0;13;0;20;12;2;19;0;50;62;3;1;0;1;13;0;13;0;20;12;2;19;0;0;0;32;1;2;0;0;0;0;1;0;0;0;0;29;1;0;1;0;0;0;0;1;0;0;0;0;0;2;0
L73716;TermsHashPerField$PostingsBytesStartArray;org.apache.lucene.index.TermsHashPerField$PostingsBytesStartArray;L65635;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TermsHashPerField.java;227;3;272;4;0;0;0;0;0;0;0;0;1;1;1;7;4;1;1;5;10;0;0;0;0;0;5;0;0;1;1;0;0;1;40;46;2;0;2;0;5;0;4;0;5;19;0;4;0;40;46;2;0;2;0;5;0;4;0;5;19;0;4;0;0;0;13;0;1;0;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L73873;TermVectorsConsumerPerField$TermVectorsPostingsArray;org.apache.lucene.index.TermVectorsConsumerPerField$TermVectorsPostingsArray;L73836;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TermVectorsConsumerPerField.java;259;3;292;4;0;0;0;0;0;0;0;0;2;0;0;4;2;1;1;3;7;0;0.0967742;3;0;0;2;0.0967742;3;1;1;0;0;1;28;34;8;0;3;0;4;0;1;0;9;12;0;1;0;28;34;8;0;3;0;4;0;1;0;9;12;0;1;0;0;0;12;0;9;0;0;0;9;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L73995;TieredMergePolicy$SegmentByteSizeDescending;org.apache.lucene.index.TieredMergePolicy$SegmentByteSizeDescending;L70142;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TieredMergePolicy.java;238;3;261;4;0;0;0;0;0;0;0;0;1;3;2;5;4;1;3;1;3;0;0;0;0;0;2;0;0;0;0;0;0;0;22;24;1;0;1;0;2;0;1;0;2;10;0;1;0;22;24;1;0;1;0;2;0;1;0;2;10;0;1;0;0;0;7;1;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74003;TieredMergePolicy$MergeScore;org.apache.lucene.index.TieredMergePolicy$MergeScore;L70142;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TieredMergePolicy.java;265;3;278;4;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;3;1;0.571429;8;8;1;0;0.571429;8;0;0;1;1;0;6;14;0;2;0;2;3;0;0;0;3;0;0;0;0;6;14;0;2;0;2;3;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74146;TwoPhaseCommitTool$PrepareCommitFailException;org.apache.lucene.index.TwoPhaseCommitTool$PrepareCommitFailException;L74141;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TwoPhaseCommitTool.java;37;3;43;4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0.5;5;5;2;0;0.5;5;0;0;0;0;0;5;7;0;0;0;0;1;0;1;0;1;1;0;1;0;5;7;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74152;TwoPhaseCommitTool$CommitFailException;org.apache.lucene.index.TwoPhaseCommitTool$CommitFailException;L74141;L103;D:\Descargas\lucene-4.9.0\core\src\java\org\apache\lucene\index\TwoPhaseCommitTool.java;49;3;56;4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0.5;5;5;2;0;0.5;5;0;0;0;0;0;5;8;0;0;0;0;1;0;1;0;1;1;0;1;0;5;8;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74227;BinaryTokenStream$ByteTermAttributeImpl;org.apache.lucene.index.BinaryTokenStream$ByteTermAttributeImpl;L74211;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\BinaryTokenStream.java;59;3;85;4;0;0;0;0;0;0;0;0;3;0;0;5;4;0;0;0;5;0;0.0454545;1;0;0;6;0.0454545;1;3;4;0;0;3;21;27;1;1;1;1;5;0;5;1;8;4;0;8;1;21;27;1;1;1;1;5;0;5;1;8;4;0;8;1;0;0;13;0;1;0;0;0;0;1;0;0;0;0;11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
L74282;Test2BPositions$MyTokenStream;org.apache.lucene.index.Test2BPositions$MyTokenStream;L74275;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\Test2BPositions.java;87;3;109;4;0;0;0;0;0;0;0;0;1;1;1;3;4;1;0;5;7;0;0;0;0;0;3;0;0;2;2;0;0;1;21;23;10;6;3;0;2;0;2;0;32;9;2;26;0;21;23;10;6;3;0;2;0;2;0;32;9;2;26;0;0;0;9;0;1;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L74299;Test2BPostings$MyTokenStream;org.apache.lucene.index.Test2BPostings$MyTokenStream;L74295;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\Test2BPostings.java;87;3;106;4;0;0;0;0;0;0;0;0;1;1;1;3;3;1;0;4;6;0;0;0;0;0;3;0;0;2;2;0;0;1;18;20;9;6;2;0;2;0;2;0;32;7;2;26;0;18;20;9;6;2;0;2;0;2;0;32;7;2;26;0;0;0;9;0;1;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L74314;Test2BPostingsBytes$MyTokenStream;org.apache.lucene.index.Test2BPostingsBytes$MyTokenStream;L74310;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\Test2BPostingsBytes.java;126;3;147;4;0;0;0;0;0;0;0;0;1;1;1;3;3;1;0;4;6;0;0;0;0;0;3;0;0;2;2;0;0;1;20;22;10;6;3;0;2;0;2;0;32;8;2;26;0;20;22;10;6;3;0;2;0;2;0;32;8;2;26;0;0;0;9;0;2;0;0;0;2;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L74350;Test2BTerms$MyTokenStream;org.apache.lucene.index.Test2BTerms$MyTokenStream;L74333;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\Test2BTerms.java;73;3;168;4;0;0;0;0;0;0;0;0;1;1;1;6;8;1;1;6;9;0;0;0;0;0;4;0.0121951;1;2;2;0;0;1;40;46;13;6;6;0;3;1;3;0;33;23;3;27;0;81;96;18;8;7;1;12;1;12;0;49;33;4;40;0;0;0;40;1;9;0;1;0;6;1;0;0;0;0;31;2;0;1;0;1;0;0;0;0;0;0;0;0;7;0
L74485;TestAddIndexes$RunAddIndexesThreads;org.apache.lucene.index.TestAddIndexes$RunAddIndexesThreads;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;651;3;732;4;0;0;0;0;0;0;0;0;2;1;1;13;10;5;7;15;22;0;0;0;0;0;2;0.0149254;1;0;0;2;3;0;50;62;10;0;10;0;7;0;1;0;7;35;0;1;0;66;82;10;0;10;0;8;0;2;0;8;47;0;2;0;0;0;26;2;24;0;2;0;22;1;0;0;1;1;22;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0
L74531;TestAddIndexes$CommitAndAddIndexes;org.apache.lucene.index.TestAddIndexes$CommitAndAddIndexes;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;734;3;783;4;0;0;0;0;0;0;0;0;2;2;2;13;4;2;2;6;9;0;0;0;0;0;2;0;0;1;1;1;1;1;48;50;10;0;0;0;3;0;1;0;8;26;0;2;0;48;50;10;0;0;0;3;0;1;0;8;26;0;2;0;0;0;11;6;2;0;6;0;2;1;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74554;TestAddIndexes$CommitAndAddIndexes2;org.apache.lucene.index.TestAddIndexes$CommitAndAddIndexes2;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;813;3;827;4;0;0;0;0;0;0;0;0;1;1;1;4;3;1;1;1;3;0;0;0;0;0;2;0;0;2;2;0;0;1;14;15;10;0;0;0;2;0;1;0;10;5;0;3;0;14;15;10;0;0;0;2;0;1;0;10;5;0;3;0;0;0;7;0;1;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74564;TestAddIndexes$CommitAndAddIndexes3;org.apache.lucene.index.TestAddIndexes$CommitAndAddIndexes3;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;847;3;909;4;0;0;0;0;0;0;0;0;2;4;2;21;7;1;2;5;8;0;0;0;0;0;2;0;0;1;1;0;0;1;60;63;10;0;0;0;3;0;1;0;8;35;0;2;0;60;63;10;0;0;0;3;0;1;0;8;35;0;2;0;0;0;11;7;2;0;6;0;2;1;1;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L74586;TestAddIndexes$CustomPerFieldCodec;org.apache.lucene.index.TestAddIndexes$CustomPerFieldCodec;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;1064;3;1079;4;0.54902;1;3;1;0.625;0.666667;10;10;0;2;1;3;2;1;0;1;2;0;0;0;0;0;2;0;0;3;3;0;0;1;15;16;16;5;3;1;1;0;1;0;20;5;0;19;1;15;16;16;5;3;1;1;0;1;0;20;5;0;19;1;0;2;17;0;0;0;2;11;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L74604;TestAddIndexes$UnRegisteredCodec;org.apache.lucene.index.TestAddIndexes$UnRegisteredCodec;L74419;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAddIndexes.java;1113;3;1117;4;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;3;0;0;0;0;0;2;0;0;3;3;0;0;1;5;5;4;2;0;0;1;0;1;0;18;1;0;16;1;5;5;4;2;0;0;1;0;1;0;18;1;0;16;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74649;TestAtomicUpdate$TimedThread;org.apache.lucene.index.TestAtomicUpdate$TimedThread;L74647;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAtomicUpdate.java;29;3;66;4;0;0;0;0;0;0;0;0;1;3;3;10;1;3;2;1;5;0;0;0;0;0;3;0;0;0;0;2;2;0;32;38;4;0;4;0;4;0;2;0;4;18;0;2;0;32;38;4;0;4;0;4;0;2;0;4;18;0;2;0;0;0;11;3;8;0;4;0;5;0;0;0;0;1;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L74668;TestAtomicUpdate$IndexerThread;org.apache.lucene.index.TestAtomicUpdate$IndexerThread;L74647;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAtomicUpdate.java;68;3;85;4;0;0;0;0;0;0;0;0;1;1;1;3;8;1;1;8;10;0;0.0588235;1;0;0;3;0.0588235;1;1;1;0;0;1;16;18;5;0;1;0;2;0;2;0;5;9;0;3;0;16;18;5;0;1;0;2;0;2;0;5;9;0;3;0;0;0;7;0;2;0;1;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L74676;TestAtomicUpdate$SearcherThread;org.apache.lucene.index.TestAtomicUpdate$SearcherThread;L74647;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestAtomicUpdate.java;87;3;101;4;0;0;0;0;0;0;0;0;1;0;0;2;4;1;1;4;6;0;0;0;0;0;3;0;0;1;1;0;0;1;13;15;5;0;1;0;2;0;2;0;5;5;0;3;0;13;15;5;0;1;0;2;0;2;0;5;5;0;3;0;0;0;7;0;3;0;2;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L75162;TestCodecs$FieldData;org.apache.lucene.index.TestCodecs$FieldData;L75135;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestCodecs.java;93;3;165;4;0.212928;1;2;2;0.30137;0.275862;22;16;1;2;2;8;8;3;3;8;11;0;0.025641;1;0;0;4;0.0169492;1;0;0;0;0;0;38;43;4;0;4;0;3;0;3;0;3;25;0;3;0;58;73;4;0;4;0;13;0;13;0;13;35;0;13;0;0;0;90;1;5;0;1;57;5;1;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L75211;TestCodecs$PositionData;org.apache.lucene.index.TestCodecs$PositionData;L75135;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\index\TestCodecs.java;167;3;175;4;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;8;9;2;0;2;0;1;0;0;0;1;2;0;0;0;8;9;2;0;2;0;1;0;0;0;1;2;0;0;0;0;0;5;0;2;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
